종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","5390","90","1.70","5300","5390","5300","13414","71790630","252372170050","46822295"
"006840","AK홀딩스","21200","200","0.95","21000","21900","20800","38574","811662300","280848293200","13247561"
"027410","BGF","5020","-10","-0.20","5040","5120","4975","120877","607268045","480498290820","95716791"
"282330","BGF리테일","165000","3500","2.17","161500","166000","160000","25511","4184205500","2851844490000","17283906"
"138930","BNK금융지주","7780","-10","-0.13","7820","7850","7700","1016155","7898818980","2535776213880","325935246"
"001460","BYC","451000","2000","0.45","450000","455000","447000","289","130110000","281701365000","624615"
"001465","BYC우","179000","6000","3.47","179500","179500","179000","65","11647500","38553915000","215385"
"001040","CJ","82000","600","0.74","81600","82500","81000","28427","2327843500","2392513836000","29176998"
"079160","CJ CGV","25150","300","1.21","25400","25550","24850","271458","6814046250","1026324368900","40808126"
"00104K","CJ4우(전환)","73400","900","1.24","72000","73400","72000","2318","169356100","310225980800","4226512"
"000120","CJ대한통운","123500","0","0.00","124000","125000","123000","29933","3709059000","2817324484000","22812344"
"011150","CJ씨푸드","3655","55","1.53","3615","3700","3615","74475","271810320","131326975315","35930773"
"011155","CJ씨푸드1우","37000","-50","-0.13","38500","38500","37000","132","4898550","7400000000","200000"
"001045","CJ우","48050","100","0.21","48200","48700","48000","500","24107900","108603715150","2260223"
"097950","CJ제일제당","372000","-2000","-0.53","373000","380000","370500","27736","10370219500","5600157192000","15054186"
"097955","CJ제일제당 우","161500","1000","0.62","161000","163000","161000","1164","188339500","214380429500","1327433"
"000590","CS홀딩스","69800","1600","2.35","68300","70500","68300","3439","238578200","80582843600","1154482"
"012030","DB","851","7","0.83","852","864","850","366399","313277746","171199016983","201173933"
"016610","DB금융투자","6130","60","0.99","6180","6180","5770","104825","637456360","260196364570","42446389"
"005830","DB손해보험","61100","-300","-0.49","60900","61900","60600","102100","6251199100","4325880000000","70800000"
"000990","DB하이텍","70000","300","0.43","71800","71800","69200","1086713","76519402200","3107901160000","44398588"
"000995","DB하이텍1우","96200","900","0.94","96000","97000","96000","332","31924300","10804799200","112316"
"139130","DGB금융지주","9190","-40","-0.43","9270","9270","9120","502536","4613465690","1554450205270","169145833"
"001530","DI동일","221000","4500","2.08","225500","225500","220500","3719","826321000","554854755000","2510655"
"000210","DL","59400","-300","-0.50","60300","60400","59200","38760","2309276700","1244779509600","20955884"
"001880","DL건설","26400","50","0.19","26400","26750","26300","18049","478075500","582206697600","22053284"
"000215","DL우","36400","200","0.55","37000","37000","36350","466","17305200","61374586000","1686115"
"375500","DL이앤씨","123500","1500","1.23","124000","125500","122000","121890","15097882500","2390804143000","19358738"
"37550K","DL이앤씨우","65800","600","0.92","65300","66200","65300","940","61893900","139093633000","2113885"
"004840","DRB동일","4995","60","1.22","4940","5020","4935","4589","22850350","99550350000","19930000"
"155660","DSR","5360","120","2.29","5280","5420","5280","40422","216546520","85760000000","16000000"
"069730","DSR제강","4410","105","2.44","4350","4460","4345","54024","237764035","63504000000","14400000"
"017940","E1","46950","-1850","-3.79","48750","48800","46350","47019","2223363350","322077000000","6860000"
"365550","ESR켄달스퀘어리츠","6200","100","1.64","6100","6250","6080","219807","1355454770","1321151800000","213089000"
"383220","F&F","843000","25000","3.06","829000","860000","822000","23117","19501584000","6458572845000","7661415"
"007700","F&F홀딩스","26750","1050","4.09","26100","26850","26100","31755","842884400","1046309317250","39114367"
"114090","GKL","14650","300","2.09","14650","14750","14350","256836","3736986900","906185565500","61855670"
"078930","GS","40500","-300","-0.74","40550","40850","40050","156114","6317931050","3763072809000","92915378"
"006360","GS건설","41850","350","0.84","41850","42500","41400","366487","15340260150","3581585356500","85581490"
"001250","GS글로벌","2335","-135","-5.47","2330","2405","2280","2731115","6374725910","192716338940","82533764"
"007070","GS리테일","26350","200","0.76","26500","26500","26250","164788","4344252600","2759317244700","104717922"
"078935","GS우","34200","150","0.44","34150","34300","34050","2289","78366500","61041049200","1784826"
"012630","HDC","7510","20","0.27","7550","7610","7480","91730","692325700","448660324710","59741721"
"039570","HDC랩스","10250","-50","-0.49","10300","10500","10250","20593","213445850","266065410250","25957601"
"089470","HDC현대EP","4745","95","2.04","4665","4750","4665","22081","104138130","151365500000","31900000"
"294870","HDC현대산업개발","15850","250","1.60","15900","16000","15650","559517","8850899900","1044631180500","65907330"
"097230","HJ중공업","7230","-10","-0.14","7260","7450","7230","23909","175588510","602073051630","83274281"
"011200","HMM","29900","-650","-2.13","31050","31500","29250","10706138","323067479875","14622280930400","489039496"
"082740","HSD엔진","9500","350","3.83","9360","9660","9200","1150867","10936624660","443851837000","46721246"
"003560","IHQ","1145","35","3.15","1125","1180","1125","571089","660510175","167439931460","146235748"
"175330","JB금융지주","8140","0","0.00","8140","8190","8100","227127","1847694250","1603440757160","196982894"
"234080","JW생명과학","14850","0","0.00","15000","15050","14850","54504","813481250","235143126900","15834554"
"001060","JW중외제약","22600","200","0.89","22600","23500","22550","130803","2997976900","501224630600","22178081"
"001067","JW중외제약2우B","62500","700","1.13","61800","62500","61700","286","17753000","6432937500","102927"
"001065","JW중외제약우","34350","100","0.29","34500","34500","33650","380","12997100","6276947250","182735"
"096760","JW홀딩스","3660","25","0.69","3650","3685","3630","44633","163295245","257827623960","70444706"
"105560","KB금융","58900","-2100","-3.44","60400","60600","58300","2233157","132265458100","24491086488000","415807920"
"002380","KCC","331500","19500","6.25","323000","334000","323000","118272","38880005500","2945865136500","8886471"
"344820","KCC글라스","57800","1000","1.76","57600","58000","57400","22883","1319116500","923095593600","15970512"
"009070","KCTC","5380","30","0.56","5420","5480","5360","85209","460638910","161400000000","30000000"
"009440","KC그린홀딩스","4030","30","0.75","4050","4100","4000","35632","144529675","90412969400","22434980"
"119650","KC코트렐","5520","260","4.94","5380","5580","5330","51394","282815480","97152000000","17600000"
"092220","KEC","2940","65","2.26","2960","2985","2895","2051590","6029896290","425559534540","144748141"
"016380","KG동부제철","10300","200","1.98","10350","10400","10150","149784","1538547600","1030091639100","100008897"
"016385","KG동부제철우","96500","0","0.00","98000","98000","96500","90","8727400","5151652500","53385"
"001390","KG케미칼","27750","-400","-1.42","28050","28350","27700","80335","2248237850","384784164000","13866096"
"033180","KH 필룩스","2010","25","1.26","2000","2055","1990","566402","1141796855","284000986230","141294023"
"001940","KISCO홀딩스","15550","-200","-1.27","15750","15800","15300","36600","571316500","287307709000","18476380"
"025000","KPX케미칼","52800","-100","-0.19","52400","53300","52400","1644","86852800","255552000000","4840000"
"092230","KPX홀딩스","60400","400","0.67","59800","60800","59500","3059","184204500","255168618400","4224646"
"000040","KR모터스","757","6","0.80","756","770","750","93385","70977460","72775987576","96137368"
"044450","KSS해운","11950","100","0.84","12100","12150","11650","234517","2785816000","277071266000","23185880"
"030200","KT","31700","-150","-0.47","31850","31850","31500","676558","21393484050","8277244313600","261111808"
"033780","KT&G","79900","200","0.25","79800","80300","79300","234929","18755777800","10969670510300","137292497"
"030210","KTB투자증권","4980","20","0.40","5030","5090","4960","167568","838885245","300364178160","60314092"
"058850","KTcs","2175","35","1.64","2140","2200","2135","118781","257651410","92839875000","42685000"
"058860","KTis","2250","35","1.58","2185","2255","2185","55555","123640345","78304500000","34802000"
"093050","LF","17600","300","1.73","17250","17850","17250","57057","1005798850","514624000000","29240000"
"003550","LG","74100","400","0.54","74300","75000","73800","188551","14028258700","11656003581300","157300993"
"034220","LG디스플레이","18800","400","2.17","18650","19200","18600","2231112","42139820800","6726935160000","357815700"
"051900","LG생활건강","942000","-14000","-1.46","972000","974000","939000","64179","60908678000","14712341574000","15618197"
"051905","LG생활건강우","536000","-8000","-1.47","549000","550000","536000","5299","2862996000","1125437592000","2099697"
"373220","LG에너지솔루션","420000","3500","0.84","425000","430000","418500","465140","197220478000","98280000000000","234000000"
"003555","LG우","60900","-300","-0.49","60900","61600","60700","9421","574656200","184016658000","3021620"
"032640","LG유플러스","13150","-50","-0.38","13150","13250","13100","570102","7501177000","5741439397150","436611361"
"011070","LG이노텍","327000","4000","1.24","330000","337500","325000","316697","104645389500","7739143989000","23667107"
"066570","LG전자","124000","0","0.00","126000","126500","123000","714011","88895746000","20292328936000","163647814"
"066575","LG전자우","59300","200","0.34","59500","60800","59000","37731","2254841600","1019129325600","17185992"
"037560","LG헬로비전","4990","30","0.60","5030","5040","4970","215554","1078063815","386459856350","77446865"
"051910","LG화학","554000","5000","0.91","562000","564000","546000","371646","205964076000","39108158022000","70592343"
"051915","LG화학우","274000","0","0.00","278000","279500","272500","5948","1638629500","2106731200000","7688800"
"079550","LIG넥스원","64000","3300","5.44","61600","64700","60900","444088","28079493800","1408000000000","22000000"
"006260","LS","47800","250","0.53","47800","48350","47550","67432","3228403000","1539160000000","32200000"
"010120","LS ELECTRIC","42650","1500","3.65","41550","42850","41300","188889","7985134350","1279500000000","30000000"
"000680","LS네트웍스","3560","75","2.15","3590","3710","3540","378559","1366884390","280538736960","78803016"
"229640","LS전선아시아","7570","130","1.75","7490","7580","7480","38377","289394190","231830334030","30624879"
"001120","LX인터내셔널","28850","1400","5.10","27750","29150","27300","706387","20186578350","1118226000000","38760000"
"108670","LX하우시스","52800","2100","4.14","51800","52800","51600","46153","2412257500","473492976000","8967670"
"108675","LX하우시스우","26100","700","2.76","25400","26100","25400","774","19969050","26943813000","1032330"
"383800","LX홀딩스","9820","250","2.61","9790","9820","9650","145973","1422633130","749076375800","76280690"
"38380K","LX홀딩스1우","13450","200","1.51","13450","13700","13300","7082","94961600","19708083250","1465285"
"023150","MH에탄올","9200","70","0.77","9170","9340","9170","17144","158318760","67882439200","7378526"
"035420","NAVER","314500","12000","3.97","308000","317500","305000","857872","267935862000","51593437232500","164049085"
"181710","NHN","35500","1750","5.19","34150","35900","34150","104605","3666812550","1331885982500","37517915"
"400760","NH올원리츠","5210","10","0.19","5190","5220","5180","74693","388017730","219862000000","42200000"
"005940","NH투자증권","11650","150","1.30","11550","11700","11500","398336","4630360050","3460444783550","297033887"
"005945","NH투자증권우","10700","100","0.94","10650","10800","10600","30782","330645150","201919357600","18870968"
"338100","NH프라임리츠","4825","20","0.42","4800","4825","4795","29163","140303230","90034500000","18660000"
"034310","NICE","16600","-200","-1.19","16950","16950","16550","35470","590067400","628846180000","37882300"
