종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"033780","KT&G","79000","-200","-0.25","78900","79300","78900","321038","25376429800","10846107263000","137292497"
"030210","KTB투자증권","5240","20","0.38","5250","5260","5190","121859","635978840","316045842080","60314092"
"058850","KTcs","2510","-10","-0.40","2535","2540","2500","51490","129220645","107139350000","42685000"
"058860","KTis","2510","0","0.00","2535","2540","2500","36517","91529370","87353020000","34802000"
"093050","LF","16900","0","0.00","16850","17050","16800","38124","644915250","494156000000","29240000"
"003550","LG","82600","100","0.12","82900","84500","82300","445294","37090549000","12993062021800","157300993"
"034220","LG디스플레이","24150","-200","-0.82","24400","25050","23850","4913661","119415574950","8641249155000","357815700"
"051900","LG생활건강","975000","26000","2.74","951000","992000","946000","110300","107246940000","15227742075000","15618197"
"051905","LG생활건강우","557000","2000","0.36","554000","563000","550000","4789","2663818000","1169531229000","2099697"
"003555","LG우","65500","400","0.61","65100","66700","64900","13936","915238400","197916110000","3021620"
"032640","LG유플러스","13600","0","0.00","13550","13650","13500","1339780","18194582650","5937914509600","436611361"
"011070","LG이노텍","352500","8000","2.32","348000","365000","346500","800469","285391337000","8342655217500","23667107"
"066570","LG전자","145500","8500","6.20","139000","150000","139000","5019347","732199995000","23810756937000","163647814"
"066575","LG전자우","68200","2500","3.81","66200","70400","66000","266007","18293133500","1172084654400","17185992"
"037560","LG헬로비전","5210","0","0.00","5260","5260","5110","87201","453266510","403498166650","77446865"
"051910","LG화학","755000","-18000","-2.33","766000","767000","742000","545491","409885045400","53297218965000","70592343"
"051915","LG화학우","337000","-4500","-1.32","338500","342000","328500","58081","19476397541","2591125600000","7688800"
"079550","LIG넥스원","72000","4000","5.88","68800","73000","68700","614680","44052283700","1584000000000","22000000"
"006260","LS","57200","2100","3.81","55200","58400","55000","269332","15447997000","1841840000000","32200000"
"010120","LS ELECTRIC","57000","2200","4.01","55600","58500","55500","267453","15342939000","1710000000000","30000000"
"000680","LS네트웍스","2980","0","0.00","3005","3005","2950","22795","69250945","234832987680","78803016"
"229640","LS전선아시아","8000","230","2.96","7770","8400","7770","246199","1978138470","244999032000","30624879"
"001120","LX인터내셔널","26600","400","1.53","26550","27400","26450","463178","12474926900","1031016000000","38760000"
"108670","LX하우시스","65700","0","0.00","66300","66500","64800","55666","3661385900","589175919000","8967670"
"108675","LX하우시스우","29900","-100","-0.33","30100","30100","29550","544","16205300","30866667000","1032330"
"383800","LX홀딩스","10200","-50","-0.49","10250","10350","10150","183695","1879131050","778063038000","76280690"
"38380K","LX홀딩스1우","15200","-200","-1.30","15550","15600","14950","29215","444200350","22272332000","1465285"
"023150","MH에탄올","9740","70","0.72","9790","9790","9670","18062","175351520","71866843240","7378526"
"035420","NAVER","348000","2500","0.72","348000","352000","344000","677226","236322868506","57089081580000","164049085"
"181710","NHN","41350","-1550","-3.61","42900","42900","41050","112938","4699107100","809013783750","19565025"
"400760","NH올원리츠","5150","-30","-0.58","5160","5180","5140","206089","1061371620","217330000000","42200000"
"005940","NH투자증권","12200","100","0.83","12100","12250","12050","940085","11438203550","3623813421400","297033887"
"005945","NH투자증권우","11350","-50","-0.44","11400","11400","11300","37323","423379950","214185486800","18870968"
"338100","NH프라임리츠","4725","20","0.43","4725","4725","4655","18475","87018280","88168500000","18660000"
"034310","NICE","17250","200","1.17","17050","17300","17000","52589","903922100","653469675000","37882300"
"008260","NI스틸","3800","70","1.88","3765","3830","3735","295372","1120806490","108680444600","28600117"
"004250","NPC","9130","40","0.44","9150","9370","9000","2059720","18917817090","335253600000","36720000"
"004255","NPC우","4925","-75","-1.50","5000","5010","4870","74961","367979830","26004000000","5280000"
"010060","OCI","102500","-1500","-1.44","104000","104500","102000","319141","32767668500","2444560527500","23849371"
"178920","PI첨단소재","52100","-100","-0.19","52500","53200","51900","101801","5334552300","1529985376200","29366322"
"005490","POSCO","306500","1000","0.33","310500","316000","305500","526231","162422208500","26722764927500","87186835"
"010950","S-Oil","95300","-1000","-1.04","97000","98000","95200","320777","30789920500","10729140077600","112582792"
"010955","S-Oil우","56200","-200","-0.35","56700","57000","55700","8972","504530000","226032297400","4021927"
"034120","SBS","46450","-750","-1.59","47300","47550","46250","109923","5161762550","847832433900","18252582"
"101060","SBS미디어홀딩스","1930","0","0.00","0","0","0","0","0","269999646700","139896190"
"005090","SGC에너지","46350","350","0.76","46500","47100","46150","47581","2218398550","680279135400","14677004"
"001380","SG글로벌","1990","-45","-2.21","2030","2125","1980","832067","1705081790","89478644570","44964143"
"004060","SG세계물산","797","6","0.76","782","860","775","32098742","26357064935","161332693120","202424960"
"001770","SHD","28600","0","0.00","28850","29400","28600","7716","222421400","34745510800","1214878"
"002360","SH에너지화학","1000","0","0.00","1025","1030","997","1287605","1296470947","111133730000","111133730"
"009160","SIMPAC","6240","-120","-1.89","6480","6620","6180","228753","1460188490","408280179840","65429516"
"123700","SJM","4850","-10","-0.21","4920","4920","4810","43000","209038390","75683755300","15604898"
"025530","SJM홀딩스","3730","80","2.19","3720","3795","3700","13577","50768940","55703849840","14934008"
"034730","SK","247000","-2000","-0.80","248000","250500","246000","112034","27717804000","18314884263000","74149329"
"011790","SKC","162000","1500","0.93","162000","165500","160500","221780","36035944500","6134664276000","37868298"
"018670","SK가스","127000","-1000","-0.78","130500","131500","127000","7622","985452500","1172240988000","9230244"
"001740","SK네트웍스","4935","80","1.65","4850","4950","4830","506455","2486759665","1224806037945","248187647"
"001745","SK네트웍스우","68000","-100","-0.15","67500","68500","67400","725","49159800","7728064000","113648"
"006120","SK디스커버리","46350","-700","-1.49","47050","47550","46350","24594","1149397050","882404579250","19037855"
"006125","SK디스커버리우","35200","-150","-0.42","35300","35550","34750","1151","40422450","47817616000","1358455"
"210980","SK디앤디","30200","0","0.00","30100","30600","29900","15486","468231150","670142952800","22190164"
"068400","SK렌터카","10100","-100","-0.98","10250","10300","10050","71508","727280850","477586984000","47285840"
"395400","SK리츠","6110","-10","-0.16","6090","6140","6090","145681","890403070","947175450520","155020532"
"302440","SK바이오사이언스","206000","-11000","-5.07","218500","219500","205500","768335","160624418500","15759000000000","76500000"
"326030","SK바이오팜","92700","-400","-0.43","93900","94300","92500","124049","11561333800","7259638275000","78313250"
"402340","SK스퀘어","58000","-1400","-2.36","59500","59700","57800","1094076","63699031000","8205119118000","141467571"
"361610","SK아이이테크놀로지","155500","4500","2.98","153500","156500","152500","356409","55317321000","11086775556000","71297592"
"03473K","SK우","217500","-1500","-0.68","217000","219500","216500","510","110985000","123134362500","566135"
"096770","SK이노베이션","266500","2000","0.76","268500","272500","265500","1036408","278429920000","24642072806000","92465564"
"096775","SK이노베이션우","156500","2500","1.62","154500","158000","154500","11177","1746126000","195378669000","1248426"
"001510","SK증권","958","-1","-0.10","960","970","955","1412131","1356965260","452741383818","472590171"
"001515","SK증권우","3870","10","0.26","3875","3875","3860","1709","6613940","15141429180","3912514"
"285130","SK케미칼","149000","-3500","-2.30","153000","153500","149000","93698","14090287000","2625496220000","17620780"
"28513K","SK케미칼우","84300","-1600","-1.86","85100","86200","84100","7362","622882000","178330664700","2115429"
"017670","SK텔레콤","56300","200","0.36","56100","56500","56000","714315","40191106600","12320306007200","218833144"
"000660","SK하이닉스","129500","1000","0.78","128500","130000","128000","4155984","536433810500","94276306267500","728002365"
"064960","SNT모티브","47200","50","0.11","47150","47600","46950","20590","971384950","690212019200","14623136"
"100840","SNT에너지","19000","-350","-1.81","19350","19350","18900","16574","315969150","142627509000","7506711"
"003570","SNT중공업","9050","120","1.34","8950","9150","8850","23130","209107590","300936907850","33252697"
"036530","SNT홀딩스","17100","0","0.00","17050","17200","17050","1971","33778600","278796450600","16303886"
"005610","SPC삼립","69900","-100","-0.14","70400","70400","69700","2180","152318200","603167729100","8629009"
"011810","STX","4310","-100","-2.27","4460","4460","4280","77159","335848685","123358466740","28621454"
"077970","STX엔진","11500","350","3.14","11200","11950","11200","124739","1444909800","264602396000","23008904"
"071970","STX중공업","5130","-20","-0.39","5260","5260","5100","128315","662766040","145517456880","28365976"
"002820","SUN&L","5050","-80","-1.56","5180","5250","5050","26571","135964410","63670344450","12607989"
"084870","TBH글로벌","2225","0","0.00","2240","2290","2210","42642","95571860","46406422275","20856819"
"002710","TCC스틸","12150","550","4.74","11750","12550","11550","3859542","46567052150","285525000000","23500000"
"002900","TYM","1740","15","0.87","1725","1750","1715","507146","879710635","263661455280","151529572"
"024070","WISCOM","3540","80","2.31","3530","3590","3430","141758","501062920","54255590520","15326438"
"037270","YG PLUS","6920","-10","-0.14","6930","7040","6850","340194","2363779040","438931517200","63429410"
"000500","가온전선","24800","-50","-0.20","24900","25050","24600","4611","114259300","103176605600","4160347"
"000860","강남제비스코","26600","150","0.57","26300","26950","26300","26605","708808550","172900000000","6500000"
"035250","강원랜드","25450","800","3.25","24650","25550","24550","1099528","27877086000","5444785725000","213940500"
"011420","갤럭시아에스엠","2640","-45","-1.68","2700","2730","2640","229745","616377420","72731060160","27549644"
"002100","경농","12200","50","0.41","12100","12250","12100","10413","126828800","238175415000","19522575"
"009450","경동나비엔","54900","0","0.00","54800","55400","54600","19877","1090950000","799815700800","14568592"
"267290","경동도시가스","22100","-100","-0.45","22500","22500","22000","5873","130344450","130288472600","5895406"
"012320","경동인베스트","34800","350","1.02","34900","34950","34300","642","22299150","82302800400","2365023"
"000050","경방","14500","50","0.35","14500","14550","14400","10289","148916000","397521415000","27415270"
"214390","경보제약","10050","-300","-2.90","10300","10400","10000","89747","906236000","240263943000","23906860"
"012610","경인양행","6500","20","0.31","6570","6570","6470","68296","443916480","270246372500","41576365"
"009140","경인전자","31900","-1350","-4.06","33400","33900","31500","15099","490106750","50108424300","1570797"
"013580","계룡건설","35900","-1100","-2.97","37000","37000","35700","103120","3732638850","320619561300","8930907"
"012200","계양전기","4200","170","4.22","4035","4270","4025","388809","1609519580","136920000000","32600000"
"012205","계양전기우","6750","40","0.60","6680","6850","6670","3314","22224800","9450000000","1400000"
"002140","고려산업","3195","20","0.63","3165","3195","3125","668167","2109538055","79681462875","24939425"
"010130","고려아연","551000","16000","2.99","537000","555000","536000","85494","46987769000","10397370000000","18870000"
"002240","고려제강","21500","100","0.47","21400","22000","21400","50221","1084698900","494500000000","23000000"
"009290","광동제약","7300","0","0.00","7310","7350","7270","35803","261552620","382672212300","52420851"
"017040","광명전기","2680","50","1.90","2610","2680","2610","407465","1094629125","116144808200","43337615"
"017900","광전자","3420","15","0.44","3405","3475","3350","409571","1404559690","198167669460","57943763"
"037710","광주신세계","177500","0","0.00","179000","179000","176500","562","99404000","284000000000","1600000"
"030610","교보증권","8320","70","0.85","8250","8320","8240","21866","181007150","537915422720","64653296"
"339770","교촌에프앤비","15700","-50","-0.32","15650","15850","15650","23851","375205150","392225878000","24982540"
"007690","국도화학","62700","-600","-0.95","63300","63800","62000","45322","2852073600","564965623200","9010616"
"005320","국동","2545","-35","-1.36","2565","2600","2530","298200","764243345","139880773920","54962976"
"001140","국보","1620","-5","-0.31","1625","1655","1615","450724","733725130","104539479660","64530543"
"002720","국제약품","5770","20","0.35","5750","6000","5700","97454","561930110","111223039300","19276090"
"083420","그린케미칼","9020","190","2.15","8840","9060","8840","76844","691929150","216480000000","24000000"
"014530","극동유화","3975","0","0.00","3990","4025","3935","398182","1582126345","138605944500","34869420"
"014280","금강공업","8150","-50","-0.61","8270","8270","8070","38155","310206630","239034259550","29329357"
"014285","금강공업우","13000","-50","-0.38","12900","13150","12800","1974","25428350","7668375000","589875"
"008870","금비","62500","0","0.00","63100","63800","62300","489","30655600","62500000000","1000000"
"001570","금양","5350","250","4.90","5100","5430","5050","2036564","10865937240","261112121400","48806004"
"002990","금호건설","12050","50","0.42","11950","12100","11900","77056","922191150","441438784200","36633924"
"002995","금호건설우","30200","0","0.00","30050","30200","30050","175","5269050","8826433200","292266"
"011780","금호석유","171500","1500","0.88","171500","172500","168000","122637","20996266000","5195737246000","30295844"
"011785","금호석유우","100000","0","0.00","100500","100500","99800","15579","1557429300","302348600000","3023486"
"214330","금호에이치티","2080","-20","-0.95","2125","2125","2070","878225","1833227025","408806515520","196541594"
"001210","금호전기","3480","-60","-1.69","3525","3595","3375","252632","871317850","71931826200","20670065"
"073240","금호타이어","4470","-130","-2.83","4590","4650","4470","436528","1972208035","1284053482890","287260287"
"092440","기신정기","4320","20","0.47","4300","4330","4265","31474","135484800","126144000000","29200000"
"000270","기아","84900","-200","-0.24","85000","85800","84100","1131609","95959144900","34415348160300","405363347"
"024110","기업은행","10750","-50","-0.46","10800","10800","10700","1239172","13325709100","8001231310250","744300587"
"013700","까뮤이앤씨","3885","40","1.04","3840","3985","3730","10616684","41133426470","175416607800","45152280"
"004540","깨끗한나라","4315","-125","-2.82","4445","4455","4250","117760","509842150","160693590295","37240693"
"004545","깨끗한나라우","21650","-300","-1.37","21650","21850","21650","364","7881700","7927364000","366160"
"001260","남광토건","13200","150","1.15","13200","13450","13050","16044","212994200","129742984800","9829014"
"008350","남선알미늄","2675","85","3.28","2630","2750","2615","4318402","11583223100","294729065750","110179090"
"008355","남선알미우","22550","-50","-0.22","22350","23050","22350","860","19625950","6942919500","307890"
"004270","남성","3275","-25","-0.76","3300","3315","3250","247687","812517830","118594824000","36212160"
"003920","남양유업","406000","2500","0.62","404000","408500","403500","1120","454698000","292320000000","720000"
"003925","남양유업우","198000","500","0.25","197500","199000","197500","417","82490500","32999076000","166662"
"025860","남해화학","9840","40","0.41","9830","9930","9810","124664","1228363330","488839815120","49678843"
"005720","넥센","4560","5","0.11","4555","4580","4555","35417","161639630","244160535120","53543977"
"005725","넥센우","3940","-170","-4.14","4155","4315","3740","290867","1188001345","14186364000","3600600"
"002350","넥센타이어","7120","0","0.00","7120","7240","7120","174566","1249705810","695395284240","97667877"
"002355","넥센타이어1우B","3470","5","0.14","3420","3490","3420","18513","63815750","22555000000","6500000"
"003580","넥스트사이언스","24300","600","2.53","23750","24500","22700","1028224","24059689500","1022199839100","42065837"
"251270","넷마블","112500","-1500","-1.32","113000","114000","111000","177128","19917050000","9669768975000","85953502"
"090350","노루페인트","13600","300","2.26","13300","13750","12850","430797","5728798550","272000000000","20000000"
"090355","노루페인트우","19300","-200","-1.03","19600","19600","18800","3656","70011700","8938331800","463126"
"000320","노루홀딩스","13150","-250","-1.87","13400","13400","13050","21020","276164500","174778635650","13291151"
"000325","노루홀딩스우","35600","-150","-0.42","36000","36000","35350","873","30999000","6594900000","185250"
"006280","녹십자","206500","-3500","-1.67","210000","211000","205000","27955","5788858500","2413270097000","11686538"
"005250","녹십자홀딩스","25550","-600","-2.29","26100","26400","25500","56821","1458556600","1201570765500","47028210"
"005257","녹십자홀딩스2우","48750","750","1.56","48000","49000","47700","631","30481500","41242012500","845990"
"004370","농심","319000","-2500","-0.78","322500","323000","317000","11313","3615285500","1940362798000","6082642"
"072710","농심홀딩스","76500","400","0.53","76400","76700","76100","3699","282146300","354790935000","4637790"
"058730","다스코","4930","-20","-0.40","4965","5030","4850","308259","1528672375","83201445730","16876561"
"023590","다우기술","22300","-200","-0.89","22500","22600","22300","62016","1390832150","1000525559100","44866617"
"145210","다이나믹디자인","451","-5","-1.10","457","469","447","738009","332451074","71388449946","158289246"
"019680","대교","3775","-10","-0.26","3785","3820","3765","19443","73488250","319753258750","84702850"
"019685","대교우B","2635","-10","-0.38","2650","2685","2635","28490","75405465","51190118650","19426990"
"006370","대구백화점","11350","-50","-0.44","11250","11550","11250","3184","36063350","122825284850","10821611"
"008060","대덕","7760","10","0.13","7760","7800","7720","70168","543611040","262987564000","33890150"
"00806K","대덕1우","10050","-100","-0.99","10000","10250","9970","4106","41165670","12184187850","1212357"
"353200","대덕전자","23100","400","1.76","22800","23250","22500","728307","16729612550","1141530967500","49416925"
"35320K","대덕전자1우","14300","-50","-0.35","14200","14500","14100","6934","99153300","29965921700","2095519"
"000490","대동","11200","-450","-3.86","11650","11650","11200","308760","3503917050","265755952000","23728210"
"008110","대동전자","8120","-80","-0.98","8230","8320","8120","23598","193968530","85182429640","10490447"
"005750","대림B&Co","8170","-20","-0.24","8210","8220","8000","131547","1070454150","136212200800","16672240"
"006570","대림통상","3715","-60","-1.59","3775","3795","3715","4465","16825070","56560875000","15225000"
"001680","대상","22950","0","0.00","22900","23200","22800","83901","1925073200","795172173750","34648025"
"001685","대상우","16800","0","0.00","16800","16850","16600","1870","31315250","23019746400","1370223"
"084690","대상홀딩스","9290","-40","-0.43","9330","9410","9280","30195","280880580","336414478020","36212538"
"084695","대상홀딩스우","11550","-350","-2.94","11800","11800","11400","10937","125840500","10550717100","913482"
"128820","대성산업","4620","-5","-0.11","4680","4745","4585","127966","595633325","208987908360","45235478"
"117580","대성에너지","9050","180","2.03","9380","9640","9020","1729955","16258126810","248875000000","27500000"
"016710","대성홀딩스","48000","100","0.21","48350","48350","47900","8030","385471000","772294032000","16089459"
"003540","대신증권","17800","-100","-0.56","17800","17950","17750","45040","803136950","903766520000","50773400"
"003547","대신증권2우B","15150","0","0.00","15150","15250","15050","11174","168999000","151500000000","10000000"
"003545","대신증권우","15800","-50","-0.32","15850","15900","15750","32938","521373000","410800000000","26000000"
"009190","대양금속","4665","-35","-0.74","4690","4730","4635","208396","974413840","150064485060","32168164"
"014160","대영포장","2500","5","0.20","2500","2515","2480","834968","2083818535","270986372500","108394549"
"047040","대우건설","6090","-10","-0.16","6110","6170","6060","1157663","7067608090","2531141865420","415622638"
"009320","대우부품","2480","60","2.48","2420","2525","2420","683224","1695851260","118163010000","47646375"
"042660","대우조선해양","25250","300","1.20","24900","25450","24600","325978","8144654200","2709089392250","107290669"
"003090","대웅","29600","-500","-1.66","30000","30000","29600","50725","1505821050","1721002608000","58141980"
"069620","대웅제약","139000","-2500","-1.77","141500","142000","139000","24350","3406302500","1610533925000","11586575"
"000430","대원강업","3695","60","1.65","3620","3710","3620","77645","285943540","229090000000","62000000"
"006340","대원전선","1740","25","1.46","1715","1760","1710","726725","1264787785","123569522580","71016967"
"006345","대원전선우","2905","10","0.35","2865","2910","2865","4111","11891455","7614586000","2621200"
"003220","대원제약","16150","-300","-1.82","16450","16550","16050","153198","2480947050","342780891450","21224823"
"024890","대원화성","3900","-15","-0.38","3945","4080","3900","1239324","4924548415","160871692800","41249152"
"002880","대유에이텍","1370","0","0.00","1380","1395","1345","4137357","5653280250","157678936180","115094114"
"000300","대유플러스","1330","-60","-4.32","1325","1355","1300","4351650","5762803185","160928369420","120998774"
"012800","대창","1960","15","0.77","1990","2025","1930","2889306","5701517565","178635378040","91140499"
"015230","대창단조","8580","250","3.00","8300","8670","8300","90866","774821680","122574866700","14286115"
"001070","대한방직","47950","100","0.21","48100","48150","47800","2189","104667150","254135000000","5300000"
"006650","대한유화","191500","2500","1.32","190500","192500","186500","38067","7238454000","1244750000000","6500000"
"001440","대한전선","1820","-45","-2.41","1855","1895","1795","14502166","26550844245","1558780876380","856473009"
"084010","대한제강","17550","100","0.57","17450","17900","17300","156118","2762753150","432550181700","24646734"
"001790","대한제당","2880","5","0.17","2880","2885","2840","96587","276476075","258326150400","89696580"
"001795","대한제당우","2980","-10","-0.33","2960","2990","2935","19339","57336250","19318624800","6482760"
"001130","대한제분","154500","0","0.00","155000","155500","153000","2247","346861000","261105000000","1690000"
"003490","대한항공","28800","300","1.05","28500","29300","28450","2027743","58716327700","10017239760000","347820825"
"003495","대한항공우","36500","650","1.81","35850","36900","35850","3197","115740700","40543981000","1110794"
"005880","대한해운","2510","-10","-0.40","2520","2555","2510","562672","1419533725","801135424600","319177460"
"003830","대한화섬","131000","2000","1.55","129000","133500","129000","593","78289000","173968000000","1328000"
"016090","대현","2180","-20","-0.91","2205","2215","2175","120030","262746065","96535435800","44282310"
"069460","대호에이엘","3505","35","1.01","3455","3520","3455","82946","289305190","177125651680","50535136"
"192080","더블유게임즈","54600","-200","-0.36","55000","55100","54300","56079","3064889900","1003247809200","18374502"
"012510","더존비즈온","66700","0","0.00","67000","68000","66200","86370","5775730500","2026531692800","30382784"
"004830","덕성","15650","-1150","-6.85","16800","16900","15550","1009786","16186694350","245392000000","15680000"
"004835","덕성우","16850","-1350","-7.42","18150","18150","16850","55932","965232950","23455200000","1392000"
"024900","덕양산업","3850","315","8.91","3535","3985","3495","4307841","16559322930","125375173000","32564980"
"145720","덴티움","67200","-3800","-5.35","71500","71500","65600","256418","17287812100","743825376000","11068830"
"002150","도화엔지니어링","7980","40","0.50","7940","8050","7880","44519","354971040","269085600000","33720000"
"001230","동국제강","17850","-100","-0.56","18250","18650","17700","863003","15546445700","1703474355450","95432737"
"023450","동남합성","63500","300","0.47","63200","64400","63100","1428","90697700","229235000000","3610000"
"004140","동방","3840","-25","-0.65","3875","3930","3825","287052","1106792145","184211581440","47971766"
"007590","동방아그로","7050","110","1.59","7000","7090","6940","38035","267340140","96003917850","13617577"
"005960","동부건설","14600","0","0.00","14650","14700","14500","39933","583491450","331987122400","22738844"
